Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a3138_1_5,2.355624198913574,44.40974169401557,38.39619064331055,85.980208,0.9958484172821045,2848,4272,746430.0
a4186_1_1,12.054616928100586,37.31926910928157,100.62759399414062,459.990272,0.9903330206871033,4368,2912,1523738.0
a4186_1_2,4.872803688049316,41.25301356546403,40.67641067504883,185.940576,0.9941864013671875,4368,2912,1523738.0
a4186_1_3,8.14522933959961,39.02176990602435,67.99343872070312,310.812576,0.9923485517501831,4368,2912,1523738.0
a4186_1_4,12.844290733337402,37.04370199699095,107.21951293945312,490.123328,0.9918963313102722,4368,2912,1523738.0
a4186_1_5,8.404187202453613,38.8858459148289,70.15512084960938,320.69408,0.994015097618103,4368,2912,1523738.0
a0958_1_3,46.28311538696289,31.476577671980706,319.3023376464844,1766.110336,0.9866616129875183,2912,4368,1843718.0
a0958_1_1,30.96626853942871,33.22191471172208,213.6330108642578,1181.63712,0.9891541004180908,2912,4368,1843718.0
a0958_1_2,31.2877140045166,33.177065138343934,215.8506317138672,1193.903104,0.9907652139663696,2912,4368,1843718.0
a0958_1_4,27.525482177734375,33.7334540962441,189.89540100097656,1050.340672,0.9904100298881531,2912,4368,1843718.0
a0958_1_5,40.03440475463867,32.10646974369087,276.193115234375,1527.666688,0.9899503588676453,2912,4368,1843718.0
a3656_1_4,6.999131679534912,39.68036134543563,93.00511932373047,253.08144,0.9965755939483643,2832,4256,907052.0
a3656_1_1,13.29088020324707,36.89526584664039,176.61045837402344,480.584608,0.9968248605728149,2832,4256,907052.0
a3656_1_2,17.143468856811523,35.7898163271172,227.8040313720703,619.890304,0.996090292930603,2832,4256,907052.0
a3656_1_3,13.671127319335938,36.77276001191139,181.66322326660156,494.333952,0.9962658286094666,2832,4256,907052.0
a3656_1_5,14.397448539733887,36.54794795781162,191.3146514892578,520.596992,0.9968407154083252,2832,4256,907052.0
a2357_1_5,1.1317875385284424,47.593150692886184,20.09975814819336,20.4265,0.9957346320152283,3008,2000,338752.0
a2357_1_1,1.0476683378219604,47.92856127284095,18.60586166381836,18.908318,0.9956123232841492,3008,2000,338752.0
a2357_1_2,0.6422751545906067,50.05358562350548,11.406360626220703,11.591782,0.9971965551376343,3008,2000,338752.0
a2357_1_3,1.4472404718399048,46.52539361788705,25.701984405517578,26.119796,0.9936428070068359,3008,2000,338752.0
a2357_1_4,1.6134721040725708,46.053186305765294,28.654142379760742,29.119944,0.9940493106842041,3008,2000,338752.0
a0853_1_2,53.979217529296875,30.80853767992185,459.2242431640625,2059.784704,0.986052930355072,2912,4368,1495119.0
a0853_1_1,28.814476013183594,33.5346961938502,245.1370391845703,1099.527168,0.9863742589950562,2912,4368,1495119.0
a0853_1_3,24.574628829956055,34.22593376134571,209.06686401367188,937.73952,0.989745020866394,2912,4368,1495119.0
a0853_1_4,78.79997253417969,29.165542892408126,670.385009765625,3006.916096,0.9861185550689697,2912,4368,1495119.0
a0853_1_5,26.71647071838379,33.863012579032386,227.28842163085938,1019.469696,0.9912089705467224,2912,4368,1495119.0
a3776_1_1,12.859766006469727,37.03847260765024,86.26009368896484,232.093056,0.9823232889175415,2000,3008,896873.0
a3776_1_2,16.81523895263672,35.87377291812409,112.79242706298828,303.48144,0.9886072874069214,2000,3008,896873.0
a3776_1_3,13.634071350097656,36.78454766587253,91.45394134521484,246.067712,0.9909517765045166,2000,3008,896873.0
a3776_1_4,27.07447624206543,33.80520280910464,181.6088104248047,488.640128,0.9912114143371582,2000,3008,896873.0
a3776_1_5,27.227888107299805,33.7806638770962,182.6378631591797,491.408896,0.9886667132377625,2000,3008,896873.0
a1076_1_2,8.628758430480957,38.77131999825324,62.92951965332031,329.263488,0.9890422821044922,4368,2912,1744086.0
a1076_1_1,9.083940505981445,38.548060318538184,66.24916076660156,346.632704,0.9860245585441589,4368,2912,1744086.0
a1076_1_3,8.133535385131836,39.028009470552114,59.3178596496582,310.366336,0.9834085702896118,4368,2912,1744086.0
a1076_1_4,9.394342422485352,38.40213928528856,68.51292419433594,358.47728,0.98924320936203,4368,2912,1744086.0
